21.065,-0.265,-0.437

20.159,0.158,-1.31
20.159,0.158,-1.31

7.25,3.381,0.436
8.156,3.804,0.436
9.063,4.226,0.436
9.969,4.649,0.436
10.875,5.071,0.436
10.875,5.071,0.0
11.875,5.071,0.0
12.875,5.071,0.0
12.875,5.071,-0.436
13.782,4.649,-0.436
13.782,4.649,-0.873
13.782,4.649,-0.873

13.782,4.649,-0.437
13.782,4.649,-0.437

13.782,4.649,-0.437
14.688,4.226,-0.437
14.688,4.226,0.0
15.688,4.226,0.0
15.688,4.226,0.0

14.688,4.226,-0.873
14.688,4.226,-0.873

12.875,5.071,0.0
13.875,5.071,0.0
13.875,5.071,-0.436
13.875,5.071,-0.436

13.875,5.071,0.0
13.875,5.071,0.0

13.875,5.071,0.0
14.875,5.071,0.0
14.875,5.071,0.437
15.781,5.494,0.437
15.781,5.494,0.437

14.875,5.071,-0.436
14.875,5.071,-0.436

12.875,5.071,0.0
13.875,5.071,0.0
14.875,5.072,0.0
14.875,5.072,0.437
15.781,5.495,0.437
16.687,5.918,0.437
17.594,6.34,0.437
17.594,6.34,0.0
17.594,6.34,0.0

17.594,6.34,0.436
17.594,6.34,0.436

17.594,6.34,0.436
18.5,6.763,0.436
18.5,6.763,0.873
19.143,7.529,0.873
19.143,7.529,0.873

18.5,6.763,0.0
18.5,6.763,0.0

14.875,5.072,-0.436
15.781,4.649,-0.436
15.781,4.649,-0.873
15.781,4.649,-0.873

15.781,4.649,-0.437
15.781,4.649,-0.437

15.781,4.649,-0.437
16.687,4.226,-0.437
16.687,4.226,0.0
17.687,4.226,0.0
17.687,4.226,0.0

16.687,4.226,-0.873
16.687,4.226,-0.873

10.875,5.071,0.436
11.781,5.494,0.436
12.688,5.916,0.436
12.688,5.916,0.0
13.688,5.916,0.0
13.688,5.916,-0.436
13.688,5.916,-0.436

13.688,5.916,0.0
13.688,5.916,0.0

13.688,5.916,0.0
14.688,5.916,0.0
14.688,5.916,0.437
15.594,6.339,0.437
15.594,6.339,0.437

14.688,5.916,-0.436
14.688,5.916,-0.436

12.688,5.916,0.436
13.594,6.339,0.436
13.594,6.339,0.0
13.594,6.339,0.0

13.594,6.339,0.436
13.594,6.339,0.436

13.594,6.339,0.436
14.5,6.762,0.436
14.5,6.762,0.873
15.143,7.528,0.873
15.143,7.528,0.873

14.5,6.762,0.0
14.5,6.762,0.0

12.688,5.916,0.436
13.594,6.339,0.436
14.501,6.761,0.436
14.501,6.761,0.873
15.143,7.527,0.873
15.786,8.293,0.873
16.429,9.059,0.873
16.429,9.059,0.436
16.429,9.059,0.436

16.429,9.059,0.872
16.429,9.059,0.872

16.429,9.059,0.872
17.072,9.825,0.872
17.072,9.825,1.309
17.331,10.791,1.309
17.331,10.791,1.309

17.072,9.825,0.436
17.072,9.825,0.436

14.501,6.761,0.0
15.501,6.761,0.0
15.501,6.761,-0.437
15.501,6.761,-0.437

15.501,6.761,-0.001
15.501,6.761,-0.001

15.501,6.761,-0.001
16.501,6.76,-0.001
16.501,6.76,0.436
17.408,7.182,0.436
17.408,7.182,0.436

16.501,6.76,-0.437
16.501,6.76,-0.437

10.875,5.071,0.436
11.781,5.494,0.436
12.688,5.916,0.436
13.594,6.339,0.436
14.5,6.761,0.436
14.5,6.761,0.873
15.143,7.528,0.873
15.786,8.294,0.873
16.429,9.06,0.873
17.071,9.826,0.873
17.714,10.592,0.873
18.357,11.358,0.873
18.357,11.358,0.436
19.263,11.78,0.436
19.263,11.78,0.0
19.263,11.78,0.0

19.263,11.78,0.436
19.263,11.78,0.436

19.263,11.78,0.436
20.169,12.203,0.436
20.169,12.203,0.873
